"","times","sims","name"
"lan tuk.1",650,0.122448979591837,"lan tuk"
"lan tuk.2",1150,0.142857142857143,"lan tuk"
"lan tuk.3",3150,0.0588235294117647,"lan tuk"
"lan tuk.4",3650,0.0285714285714286,"lan tuk"
"lan tuk.5",4150,0.102564102564103,"lan tuk"
"ano tuk.1",2150,0.0869565217391304,"ano tuk"
"ano tuk.2",3150,0.0952380952380953,"ano tuk"
"ano tuk.3",3650,0.0638297872340425,"ano tuk"
"ano tuk.4",4150,0.0454545454545455,"ano tuk"
"ava yac.1",150,0.105263157894737,"ava yac"
"ava yac.2",650,0.170731707317073,"ava yac"
"ava yac.3",1150,0.113636363636364,"ava yac"
"ava yac.4",1650,0.148936170212766,"ava yac"
"ava yac.5",2150,0.0425531914893617,"ava yac"
"ava yac.6",2650,0.0444444444444444,"ava yac"
"ava yac.7",3150,0.103448275862069,"ava yac"
"ava yac.8",4150,0.0714285714285714,"ava yac"
"plu yac.1",150,0.147058823529412,"plu yac"
"plu yac.2",650,0.117647058823529,"plu yac"
"plu yac.3",1150,0.166666666666667,"plu yac"
"plu yac.4",1650,0.155555555555556,"plu yac"
"plu yac.5",2150,0.0851063829787234,"plu yac"
"plu yac.6",2650,0.0689655172413793,"plu yac"
"plu yac.7",3150,0.1,"plu yac"
"plu yac.8",3650,0.111111111111111,"plu yac"
"plu yac.9",4150,0,"plu yac"
"lot yac.1",150,0.125,"lot yac"
"lot yac.2",650,0.2,"lot yac"
"lot yac.3",1150,0.103448275862069,"lot yac"
"lot yac.4",1650,0.0499999999999999,"lot yac"
"lot yac.5",2150,0.1,"lot yac"
"lot yac.6",2650,0.133333333333333,"lot yac"
"lot yac.7",3150,0.0526315789473684,"lot yac"
"lot yac.8",3650,0.0434782608695652,"lot yac"
"lot yac.9",4150,0.0555555555555556,"lot yac"
"fin yac.1",150,0.147058823529412,"fin yac"
"fin yac.2",650,0.2,"fin yac"
"fin yac.3",1150,0.212121212121212,"fin yac"
"fin yac.4",1650,0.185185185185185,"fin yac"
"fin yac.5",2150,0.125,"fin yac"
"fin yac.6",2650,0.0588235294117647,"fin yac"
"fin yac.7",3150,0.0555555555555556,"fin yac"
"fin yac.8",3650,0.105263157894737,"fin yac"
"fin yac.9",4150,0.105263157894737,"fin yac"
"vol yac.1",150,0.4,"vol yac"
"vol yac.2",650,0.481481481481482,"vol yac"
"vol yac.3",1150,0.375,"vol yac"
"vol yac.4",2150,0.28,"vol yac"
"vol yac.5",2650,0.259259259259259,"vol yac"
"vol yac.6",3150,0.333333333333333,"vol yac"
"vol yac.7",3650,0.272727272727273,"vol yac"
"vol yac.8",4150,0.314285714285714,"vol yac"
"bon yac.1",150,0.0909090909090909,"bon yac"
"bon yac.2",650,0.104166666666667,"bon yac"
"bon yac.3",1150,0.0847457627118644,"bon yac"
"bon yac.4",1650,0.108108108108108,"bon yac"
"bon yac.5",2150,0.0793650793650794,"bon yac"
"bon yac.6",2650,0.0555555555555556,"bon yac"
"bon yac.7",3150,0.0666666666666667,"bon yac"
"bon yac.8",3650,0.0428571428571429,"bon yac"
"bon yac.9",4150,0.0491803278688525,"bon yac"
"tag yac.1",150,0.138461538461538,"tag yac"
"tag yac.2",650,0.108695652173913,"tag yac"
"tag yac.3",1150,0.0945945945945946,"tag yac"
"tag yac.4",1650,0.0845070422535211,"tag yac"
"tag yac.5",2150,0.0434782608695652,"tag yac"
"tag yac.6",2650,0.044776119402985,"tag yac"
"tag yac.7",3150,0.0441176470588236,"tag yac"
"tag yac.8",3650,0.0151515151515151,"tag yac"
"tag yac.9",4150,0.0441176470588236,"tag yac"
"lou yac.1",650,0.0833333333333334,"lou yac"
"lou yac.2",1150,0.205882352941177,"lou yac"
"lou yac.3",1650,0.25,"lou yac"
"lou yac.4",2150,0.116279069767442,"lou yac"
"lou yac.5",2650,0.121951219512195,"lou yac"
"lou yac.6",3150,0.153846153846154,"lou yac"
"lou yac.7",3650,0.076923076923077,"lou yac"
"lou yac.8",4150,0.105263157894737,"lou yac"
"lan yac.1",650,0.194444444444444,"lan yac"
"lan yac.2",1150,0.189189189189189,"lan yac"
"lan yac.3",1650,0.166666666666667,"lan yac"
"lan yac.4",2650,0.142857142857143,"lan yac"
"lan yac.5",3150,0.178571428571428,"lan yac"
"lan yac.6",3650,0.0357142857142857,"lan yac"
"lan yac.7",4150,0.171428571428571,"lan yac"
"ano yac.1",1650,0.0952380952380953,"ano yac"
"ano yac.2",2150,0.0540540540540539,"ano yac"
"ano yac.3",2650,0.0263157894736842,"ano yac"
"ano yac.4",3150,0.048780487804878,"ano yac"
"ano yac.5",3650,0.102564102564103,"ano yac"
"ano yac.6",4150,0.0499999999999999,"ano yac"
"plu ava.1",150,0.11864406779661,"plu ava"
"plu ava.2",650,0.109375,"plu ava"
"plu ava.3",1150,0.120689655172414,"plu ava"
"plu ava.4",1650,0.142857142857143,"plu ava"
"plu ava.5",2150,0.107692307692308,"plu ava"
"plu ava.6",2650,0.0833333333333334,"plu ava"
"plu ava.7",3150,0.162790697674419,"plu ava"
"plu ava.8",4150,0.0952380952380953,"plu ava"
"plu ava.9",4650,0.129032258064516,"plu ava"
"lot ava.1",150,0.08,"lot ava"
"lot ava.2",650,0.157894736842105,"lot ava"
"lot ava.3",1150,0.138888888888889,"lot ava"
"lot ava.4",1650,0.0512820512820512,"lot ava"
"lot ava.5",2150,0.0750000000000001,"lot ava"
"lot ava.6",2650,0.027027027027027,"lot ava"
"lot ava.7",3150,0,"lot ava"
"lot ava.8",4150,0.0588235294117647,"lot ava"
"lot ava.9",4650,0.076923076923077,"lot ava"
"fin ava.1",150,0.137931034482759,"fin ava"
"fin ava.2",650,0.219512195121951,"fin ava"
"fin ava.3",1150,0.256410256410256,"fin ava"
"fin ava.4",1650,0.155555555555556,"fin ava"
"fin ava.5",2150,0.0909090909090909,"fin ava"
"fin ava.6",2650,0.0263157894736842,"fin ava"
"fin ava.7",3150,0.0416666666666666,"fin ava"
"fin ava.8",4150,0.027027027027027,"fin ava"
"fin ava.9",4650,0.107142857142857,"fin ava"
"vol ava.1",150,0.169491525423729,"vol ava"
"vol ava.2",650,0.227272727272727,"vol ava"
"vol ava.3",1150,0.135135135135135,"vol ava"
"vol ava.4",2150,0.152173913043478,"vol ava"
"vol ava.5",2650,0.170212765957447,"vol ava"
"vol ava.6",3150,0.133333333333333,"vol ava"
"vol ava.7",4150,0.105263157894737,"vol ava"
"vol ava.8",4650,0.134615384615385,"vol ava"
"bon ava.1",150,0.175675675675676,"bon ava"
"bon ava.2",650,0.155172413793104,"bon ava"
"bon ava.3",1150,0.140625,"bon ava"
"bon ava.4",1650,0.173076923076923,"bon ava"
"bon ava.5",2150,0.141025641025641,"bon ava"
"bon ava.6",2650,0.164179104477612,"bon ava"
"bon ava.7",3150,0.111111111111111,"bon ava"
"bon ava.8",4150,0.173913043478261,"bon ava"
"tag ava.1",150,0.160919540229885,"tag ava"
"tag ava.2",650,0.140350877192982,"tag ava"
"tag ava.3",1150,0.125,"tag ava"
"tag ava.4",1650,0.154761904761905,"tag ava"
"tag ava.5",2150,0.134146341463415,"tag ava"
"tag ava.6",2650,0.109756097560976,"tag ava"
"tag ava.7",3150,0.1,"tag ava"
"tag ava.8",4150,0.0864197530864197,"tag ava"
"tag ava.9",4650,0.088235294117647,"tag ava"
"lou ava.1",650,0.0526315789473684,"lou ava"
"lou ava.2",1150,0.136363636363636,"lou ava"
"lou ava.3",1650,0.145833333333333,"lou ava"
"lou ava.4",2150,0.112903225806452,"lou ava"
"lou ava.5",2650,0.0983606557377048,"lou ava"
"lou ava.6",3150,0.108695652173913,"lou ava"
"lou ava.7",4150,0.134615384615385,"lou ava"
"lou ava.8",4650,0.111111111111111,"lou ava"
"lan ava.1",650,0.212765957446808,"lan ava"
"lan ava.2",1150,0.127659574468085,"lan ava"
"lan ava.3",1650,0.222222222222222,"lan ava"
"lan ava.4",2650,0.150943396226415,"lan ava"
"lan ava.5",3150,0.147058823529412,"lan ava"
"lan ava.6",4150,0.16,"lan ava"
"lan ava.7",4650,0.175,"lan ava"
"ano ava.1",1650,0.137931034482759,"ano ava"
"ano ava.2",2150,0.111111111111111,"ano ava"
"ano ava.3",2650,0.132075471698113,"ano ava"
"ano ava.4",3150,0.0888888888888889,"ano ava"
"ano ava.5",4150,0.0555555555555556,"ano ava"
"ano ava.6",4650,0.03125,"ano ava"
"lot plu.1",150,0.0714285714285714,"lot plu"
"lot plu.2",650,0.0816326530612245,"lot plu"
"lot plu.3",1150,0.0909090909090909,"lot plu"
"lot plu.4",1650,0.0263157894736842,"lot plu"
"lot plu.5",2150,0.0227272727272727,"lot plu"
"lot plu.6",2650,0,"lot plu"
"lot plu.7",3150,0.027027027027027,"lot plu"
"lot plu.8",3650,0.0344827586206896,"lot plu"
"lot plu.9",4150,0.0526315789473684,"lot plu"
"lot plu.10",4650,0.0454545454545455,"lot plu"
"fin plu.1",150,0.076923076923077,"fin plu"
"fin plu.2",650,0.0925925925925926,"fin plu"
"fin plu.3",1150,0.12,"fin plu"
"fin plu.4",1650,0.111111111111111,"fin plu"
"fin plu.5",2150,0.0869565217391304,"fin plu"
"fin plu.6",2650,0,"fin plu"
"fin plu.7",3150,0.0277777777777778,"fin plu"
"fin plu.8",3650,0.173913043478261,"fin plu"
"fin plu.9",4150,0,"fin plu"
"fin plu.10",4650,0.0833333333333334,"fin plu"
"vol plu.1",150,0.184210526315789,"vol plu"
"vol plu.2",650,0.145454545454545,"vol plu"
"vol plu.3",1150,0.13953488372093,"vol plu"
